method,seed,model_slug,objective,transform,rho,threshold_delta,conflict_filter,opposite_margin,validation_macro_f1,validation_micro_f1,validation_macro_auprc,validation_micro_auprc,validation_circular_error,validation_opposite_value_activation,validation_neighbor_error_rate,validation_opposite_error_rate,validation_confusion_distance_correlation,validation_geometry_cost,validation_n_predictions,validation_prediction_rate,test_macro_f1,test_micro_f1,test_macro_auprc,test_micro_auprc,test_circular_error,test_opposite_value_activation,test_neighbor_error_rate,test_opposite_error_rate,test_confusion_distance_correlation,test_geometry_cost,test_n_predictions,test_prediction_rate
schwartz_geoloss,11,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.1,0.3074289948841062,0.365775827682489,0.2361830640804507,0.29521656995243734,0.12097678630980209,0.04417255530232696,0.1834897775491835,0.5166516651665166,-0.12502487219250577,0.6818010067786456,11445.0,0.04041656072548521,0.3023231060827653,0.356523062871061,0.24359239187380508,0.2953309816876903,0.11867576640313376,0.041712164495966514,0.1936814958091554,0.5127014829142489,-0.16222539609254555,0.6730894138133492,11268.0,0.04070647481494594
schwartz_geoloss,11,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,none,,0.29389122105749427,0.3603953798311861,0.23627031785879216,0.29260994603183094,0.08695400946165525,0.03028341596711709,0.18368010403120935,0.5373862158647594,-0.132086853166058,0.6546236412935318,9397.0,0.03318430940475182,0.2964699928839864,0.355490516125401,0.2419158164291761,0.2907404537400989,0.08559696769762522,0.02857442191603576,0.1946515397082658,0.5262560777957861,-0.1713539918503114,0.6404274674094471,9328.0,0.033698082807402885
schwartz_geoloss,42,deberta-v3-base,standard,none,0.0,0.0,none,,0.29887870907038094,0.3359403419425246,0.22849700100631887,0.2906646252385693,0.12587850611586193,0.04719963582833946,0.17817693816455044,0.5084133374625787,-0.08968972520890414,0.6814914794067801,13381.0,0.047253298302116,0.2944126435357875,0.33532090708483964,0.23092838374523353,0.28869764561611877,0.12360674469118983,0.045630246452438426,0.1863494455807945,0.5041446872645065,-0.11531220703088822,0.6733816784081347,12860.0,0.04645769134897096
schwartz_geoloss,42,deberta-v3-base,f1,none,0.0,0.0,none,,0.29887870907038094,0.3359403419425246,0.22849700100631887,0.2906646252385693,0.12587850611586193,0.04719963582833946,0.17817693816455044,0.5084133374625787,-0.08968972520890414,0.6814914794067801,13381.0,0.047253298302116,0.2944126435357875,0.33532090708483964,0.23092838374523353,0.28869764561611877,0.12360674469118983,0.045630246452438426,0.1863494455807945,0.5041446872645065,-0.11531220703088822,0.6733816784081347,12860.0,0.04645769134897096
schwartz_geoloss,42,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.29887870907038094,0.3359403419425246,0.22849700100631887,0.2906646252385693,0.12587850611586193,0.04719963582833946,0.17817693816455044,0.5084133374625787,-0.08968972520890414,0.6814914794067801,13381.0,0.047253298302116,0.2944126435357875,0.33532090708483964,0.23092838374523353,0.28869764561611877,0.12360674469118983,0.045630246452438426,0.1863494455807945,0.5041446872645065,-0.11531220703088822,0.6733816784081347,12860.0,0.04645769134897096
schwartz_geoloss,42,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.1,0.2946563034257453,0.3377957952295654,0.22849700100631887,0.2906646252385693,0.12587850611586193,0.04719963582833946,0.17993348115299335,0.5054323725055433,-0.1289740940920072,0.6785105144497448,12603.0,0.044505890329688956,0.2919595691784781,0.3383674064002331,0.23092838374523353,0.28869764561611877,0.12360674469118983,0.045630246452438426,0.18685121107266436,0.5051903114186851,-0.1502886076175769,0.6744273025623133,12154.0,0.04390721466993725
schwartz_geoloss,42,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,opposite_margin,0.1,0.28544971191514296,0.3355937549282448,0.22916029273286823,0.28932903109146957,0.09143220306347162,0.03279520299906724,0.1786703601108033,0.5249307479224377,-0.1348689654643357,0.6491581539849766,10412.0,0.03676865271068169,0.28906391278871907,0.3421736306559861,0.23026924566555004,0.28532006627748563,0.09009921764166742,0.031877669460979245,0.19008144269924374,0.5200698080279232,-0.15981587323969473,0.6420466951305699,10037.0,0.03625939720603589
schwartz_geoloss,1701,deberta-v3-base,standard,none,0.0,0.0,none,,0.30461826520523594,0.34865843376481676,0.23235066978775723,0.2876289747656588,0.13511655380693766,0.04900208848135783,0.1773049645390071,0.5131267886027124,-0.06410107377659346,0.6972454308910079,11552.0,0.04079441760601181,0.29248263263753904,0.3373969345945672,0.23572051080349848,0.28399202348128993,0.13149574058587213,0.04655151622122795,0.18899312070043778,0.5046904315196998,-0.11979020423286646,0.6827376883267999,11330.0,0.040930454353331334
schwartz_geoloss,1701,deberta-v3-base,f1,none,0.0,0.0,opposite_margin,0.1,0.30480208276473886,0.349933801812812,0.23235066978775723,0.2876289747656588,0.13511655380693766,0.04900208848135783,0.17876432617573443,0.5100777236200764,-0.103574779809188,0.6941963659083719,11027.0,0.038940446930530837,0.2937666762160941,0.3394657520008315,0.23572051080349848,0.28399202348128993,0.13149574058587213,0.04655151622122795,0.1894653044978108,0.5051081332094998,-0.15380505801648336,0.6831553900165999,10803.0,0.03902662827705546
schwartz_geoloss,1701,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.1,0.30480208276473886,0.349933801812812,0.23235066978775723,0.2876289747656588,0.13511655380693766,0.04900208848135783,0.17876432617573443,0.5100777236200764,-0.103574779809188,0.6941963659083719,11027.0,0.038940446930530837,0.2937666762160941,0.3394657520008315,0.23572051080349848,0.28399202348128993,0.13149574058587213,0.04655151622122795,0.1894653044978108,0.5051081332094998,-0.15380505801648336,0.6831553900165999,10803.0,0.03902662827705546
schwartz_geoloss,1701,deberta-v3-base,pareto_98,opposite_suppression,0.5,0.0,opposite_margin,0.1,0.29908444925068267,0.3489715488851698,0.23199023889202006,0.2861177246775823,0.1136429960820266,0.04023061348084694,0.181437125748503,0.517065868263473,-0.1169737145158303,0.6709394778263466,9912.0,0.03500296635308077,0.28931834948827734,0.3406769366683231,0.23528720032726813,0.2822964183817869,0.11058020031401884,0.03813771211590834,0.18961591012600576,0.5154091392136025,-0.15944752730411824,0.6641270516435297,9672.0,0.03494080798812186
schwartz_geoloss,1701,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,opposite_margin,0.0,0.29390766255243894,0.34563931790779123,0.23188013477676983,0.2843410080401967,0.09649231474173835,0.03341150471774128,0.18098688750862663,0.5279503105590062,-0.12575001743196215,0.6578541300184858,8806.0,0.03109726813006752,0.28481309233076024,0.33966898649043803,0.23466124167823776,0.2800812720853502,0.09388312297785086,0.03160681001056231,0.19214732453092426,0.5253648366921473,-0.17203942742915146,0.6508547696805604,8660.0,0.031284883909960225
schwartz_geoloss,1984,deberta-v3-base,standard,none,0.0,0.0,none,,0.29672793968760364,0.34232304546782205,0.22560597839495367,0.28242874061560125,0.13814981134007237,0.049402883178241035,0.19500891265597148,0.5023172905525847,-0.12265510927613969,0.689869985070898,11931.0,0.04213280786507331,0.29266172297708837,0.3390249938134125,0.23126547899029778,0.2853943154430004,0.13565676370153693,0.04809824846634128,0.20153458817887543,0.5032969667905527,-0.15613170301197846,0.6870519789584308,11766.0,0.04250553626842864
schwartz_geoloss,1984,deberta-v3-base,f1,none,0.0,0.0,none,,0.29672793968760364,0.34232304546782205,0.22560597839495367,0.28242874061560125,0.13814981134007237,0.049402883178241035,0.19500891265597148,0.5023172905525847,-0.12265510927613969,0.689869985070898,11931.0,0.04213280786507331,0.29266172297708837,0.3390249938134125,0.23126547899029778,0.2853943154430004,0.13565676370153693,0.04809824846634128,0.20153458817887543,0.5032969667905527,-0.15613170301197846,0.6870519789584308,11766.0,0.04250553626842864
schwartz_geoloss,1984,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.29672793968760364,0.34232304546782205,0.22560597839495367,0.28242874061560125,0.13814981134007237,0.049402883178241035,0.19500891265597148,0.5023172905525847,-0.12265510927613969,0.689869985070898,11931.0,0.04213280786507331,0.29266172297708837,0.3390249938134125,0.23126547899029778,0.2853943154430004,0.13565676370153693,0.04809824846634128,0.20153458817887543,0.5032969667905527,-0.15613170301197846,0.6870519789584308,11766.0,0.04250553626842864
schwartz_geoloss,1984,deberta-v3-base,pareto_98,none,0.0,0.0,none,,0.29672793968760364,0.34232304546782205,0.22560597839495367,0.28242874061560125,0.13814981134007237,0.049402883178241035,0.19500891265597148,0.5023172905525847,-0.12265510927613969,0.689869985070898,11931.0,0.04213280786507331,0.29266172297708837,0.3390249938134125,0.23126547899029778,0.2853943154430004,0.13565676370153693,0.04809824846634128,0.20153458817887543,0.5032969667905527,-0.15613170301197846,0.6870519789584308,11766.0,0.04250553626842864
schwartz_geoloss,1984,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,none,,0.2824299086478845,0.33920089410449844,0.22591904389719392,0.27985450252398697,0.09961566454905732,0.0340595465950035,0.19491118578972635,0.5221635461673868,-0.1411574433274205,0.6558387573114477,9284.0,0.032785264287934004,0.28750246775485483,0.3425595743476538,0.230103840675925,0.28041272892303953,0.09774511104296003,0.03309032113158552,0.1967107384714608,0.5251531763947114,-0.17459330037164558,0.6559886085692569,9228.0,0.03333682548742644
schwartz_geosmooth,7,deberta-v3-base,standard,none,0.0,0.0,none,,0.16400815145505235,0.16582655516095773,0.1087378341731338,0.12377967135428454,0.6284208856923237,0.2074000837395201,0.38248611704399826,0.2959419051687313,-0.32725828429098575,1.1317628746005752,26305.0,0.09289275927338475,0.16180506024975316,0.16538952745849297,0.11651812238407473,0.13357592352092404,0.6172350363604545,0.1991124871949309,0.4061042997755137,0.2889397340701088,-0.35418899072047655,1.1052872576254942,26013.0,0.0939738666454729
schwartz_geosmooth,7,deberta-v3-base,f1,none,0.0,0.0,none,,0.16400815145505235,0.16582655516095773,0.1087378341731338,0.12377967135428454,0.6284208856923237,0.2074000837395201,0.38248611704399826,0.2959419051687313,-0.32725828429098575,1.1317628746005752,26305.0,0.09289275927338475,0.16180506024975316,0.16538952745849297,0.11651812238407473,0.13357592352092404,0.6172350363604545,0.1991124871949309,0.4061042997755137,0.2889397340701088,-0.35418899072047655,1.1052872576254942,26013.0,0.0939738666454729
schwartz_geosmooth,7,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.16400815145505235,0.16582655516095773,0.1087378341731338,0.12377967135428454,0.6284208856923237,0.2074000837395201,0.38248611704399826,0.2959419051687313,-0.32725828429098575,1.1317628746005752,26305.0,0.09289275927338475,0.16180506024975316,0.16538952745849297,0.11651812238407473,0.13357592352092404,0.6172350363604545,0.1991124871949309,0.4061042997755137,0.2889397340701088,-0.35418899072047655,1.1052872576254942,26013.0,0.0939738666454729
schwartz_geosmooth,7,deberta-v3-base,pareto_98,none,0.0,0.0,none,,0.16400815145505235,0.16582655516095773,0.1087378341731338,0.12377967135428454,0.6284208856923237,0.2074000837395201,0.38248611704399826,0.2959419051687313,-0.32725828429098575,1.1317628746005752,26305.0,0.09289275927338475,0.16180506024975316,0.16538952745849297,0.11651812238407473,0.13357592352092404,0.6172350363604545,0.1991124871949309,0.4061042997755137,0.2889397340701088,-0.35418899072047655,1.1052872576254942,26013.0,0.0939738666454729
schwartz_geosmooth,7,deberta-v3-base,pareto_95,none,0.0,0.0,none,,0.16400815145505235,0.16582655516095773,0.1087378341731338,0.12377967135428454,0.6284208856923237,0.2074000837395201,0.38248611704399826,0.2959419051687313,-0.32725828429098575,1.1317628746005752,26305.0,0.09289275927338475,0.16180506024975316,0.16538952745849297,0.11651812238407473,0.13357592352092404,0.6172350363604545,0.1991124871949309,0.4061042997755137,0.2889397340701088,-0.35418899072047655,1.1052872576254942,26013.0,0.0939738666454729
schwartz_geosmooth,11,deberta-v3-base,standard,none,0.0,0.0,none,,0.1555225499034607,0.14924484785358233,0.10295598184207848,0.11507464662551359,0.7553714248004602,0.2663359031802883,0.38055255548200534,0.3021286973487092,-0.38566786289418764,1.3238360253294577,31712.0,0.11198689154448117,0.15666034549707858,0.1514713216957606,0.11003319513906455,0.12447508200235168,0.7426564648151533,0.2557614319942235,0.3892537730575741,0.2967789267747345,-0.41214634454990295,1.2951968235841114,31661.0,0.11437768007774257
schwartz_geosmooth,11,deberta-v3-base,f1,none,0.0,0.0,none,,0.1555225499034607,0.14924484785358233,0.10295598184207848,0.11507464662551359,0.7553714248004602,0.2663359031802883,0.38055255548200534,0.3021286973487092,-0.38566786289418764,1.3238360253294577,31712.0,0.11198689154448117,0.15666034549707858,0.1514713216957606,0.11003319513906455,0.12447508200235168,0.7426564648151533,0.2557614319942235,0.3892537730575741,0.2967789267747345,-0.41214634454990295,1.2951968235841114,31661.0,0.11437768007774257
schwartz_geosmooth,11,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.1555225499034607,0.14924484785358233,0.10295598184207848,0.11507464662551359,0.7553714248004602,0.2663359031802883,0.38055255548200534,0.3021286973487092,-0.38566786289418764,1.3238360253294577,31712.0,0.11198689154448117,0.15666034549707858,0.1514713216957606,0.11003319513906455,0.12447508200235168,0.7426564648151533,0.2557614319942235,0.3892537730575741,0.2967789267747345,-0.41214634454990295,1.2951968235841114,31661.0,0.11437768007774257
schwartz_geosmooth,11,deberta-v3-base,pareto_98,none,0.0,0.0,none,,0.1555225499034607,0.14924484785358233,0.10295598184207848,0.11507464662551359,0.7553714248004602,0.2663359031802883,0.38055255548200534,0.3021286973487092,-0.38566786289418764,1.3238360253294577,31712.0,0.11198689154448117,0.15666034549707858,0.1514713216957606,0.11003319513906455,0.12447508200235168,0.7426564648151533,0.2557614319942235,0.3892537730575741,0.2967789267747345,-0.41214634454990295,1.2951968235841114,31661.0,0.11437768007774257
schwartz_geosmooth,11,deberta-v3-base,pareto_95,opposite_suppression,0.5,-0.05,none,,0.15150538273724948,0.14314424961061145,0.10395430780364648,0.1168843470536126,0.596957685431224,0.20675476604678272,0.37663162350948987,0.3109786213222324,-0.3741490806951592,1.1146910728002393,31195.0,0.11016117185072181,0.1539203218100346,0.1467130820846577,0.11068508516278668,0.12486256303990073,0.5868294736307033,0.19790962335909912,0.3846262590563704,0.3042233610178477,-0.3989018646028335,1.08896245800765,31203.0,0.11272312155225045
schwartz_geosmooth,42,deberta-v3-base,standard,none,0.0,0.0,none,,0.16677863811541005,0.15995801626869588,0.11316100618623455,0.13234506967956136,0.674945269990732,0.22337119944162545,0.4042191221503913,0.3116328305168047,-0.3466592956879644,1.2099492999491621,29499.0,0.10417196372573947,0.1670210425923244,0.15995558258202683,0.11951154861802862,0.1367936803526745,0.6706358286192586,0.21630945569015397,0.41769414621192,0.3014150764444782,-0.36846662315312395,1.1883603607538906,29384.0,0.1061518509018789
schwartz_geosmooth,42,deberta-v3-base,f1,none,0.0,0.0,none,,0.16677863811541005,0.15995801626869588,0.11316100618623455,0.13234506967956136,0.674945269990732,0.22337119944162545,0.4042191221503913,0.3116328305168047,-0.3466592956879644,1.2099492999491621,29499.0,0.10417196372573947,0.1670210425923244,0.15995558258202683,0.11951154861802862,0.1367936803526745,0.6706358286192586,0.21630945569015397,0.41769414621192,0.3014150764444782,-0.36846662315312395,1.1883603607538906,29384.0,0.1061518509018789
schwartz_geosmooth,42,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.16677863811541005,0.15995801626869588,0.11316100618623455,0.13234506967956136,0.674945269990732,0.22337119944162545,0.4042191221503913,0.3116328305168047,-0.3466592956879644,1.2099492999491621,29499.0,0.10417196372573947,0.1670210425923244,0.15995558258202683,0.11951154861802862,0.1367936803526745,0.6706358286192586,0.21630945569015397,0.41769414621192,0.3014150764444782,-0.36846662315312395,1.1883603607538906,29384.0,0.1061518509018789
schwartz_geosmooth,42,deberta-v3-base,pareto_98,opposite_suppression,0.5,-0.05,opposite_margin,0.1,0.16360416404633563,0.15292912848252502,0.11370251931293034,0.1330103861806231,0.5391989173009367,0.1744239217144935,0.39235692771084335,0.32661897590361444,-0.3318698951382884,1.0402418149190447,29472.0,0.10407661666242903,0.16775092979478498,0.15579671784012705,0.11979505635769452,0.1366794015369985,0.5358972847905231,0.1684654570060434,0.4070762936586105,0.3172210015910296,-0.3563635014737785,1.021583743387596,29341.0,0.10599651025428902
schwartz_geosmooth,42,deberta-v3-base,pareto_95,opposite_suppression,0.5,-0.05,opposite_margin,0.1,0.16360416404633563,0.15292912848252502,0.11370251931293034,0.1330103861806231,0.5391989173009367,0.1744239217144935,0.39235692771084335,0.32661897590361444,-0.3318698951382884,1.0402418149190447,29472.0,0.10407661666242903,0.16775092979478498,0.15579671784012705,0.11979505635769452,0.1366794015369985,0.5358972847905231,0.1684654570060434,0.4070762936586105,0.3172210015910296,-0.3563635014737785,1.021583743387596,29341.0,0.10599651025428902
schwartz_geosmooth,1701,deberta-v3-base,standard,none,0.0,0.0,none,,0.17192655332095633,0.17214673538571781,0.1190421991521081,0.13709469652951334,0.8147945999055319,0.26554004339528564,0.4251497005988024,0.31679498146564017,-0.3980310420398273,1.3971296247664577,27672.0,0.09772014577506569,0.17361026914253827,0.17342098693517516,0.12400026666418971,0.14584514676385646,0.807372906003471,0.25747460120006743,0.4368618802581067,0.3059299191374663,-0.42583400497751545,1.3707774263410046,27612.0,0.09975037119189628
schwartz_geosmooth,1701,deberta-v3-base,f1,none,0.0,0.0,opposite_margin,0.0,0.1719838015169844,0.1729114626699972,0.1190421991521081,0.13709469652951334,0.8147945999055319,0.26554004339528564,0.4259381171823568,0.31751974983541803,-0.4035756157023331,1.3978543931362357,27419.0,0.09682670847811961,0.17343469451720817,0.17372857701110925,0.12400026666418971,0.14584514676385646,0.807372906003471,0.25747460120006743,0.43740473738414004,0.30673532440782697,-0.43171269168315746,1.3715828316113654,27387.0,0.09893754222194927
schwartz_geosmooth,1701,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.17192655332095633,0.17214673538571781,0.1190421991521081,0.13709469652951334,0.8147945999055319,0.26554004339528564,0.4251497005988024,0.31679498146564017,-0.3980310420398273,1.3971296247664577,27672.0,0.09772014577506569,0.17361026914253827,0.17342098693517516,0.12400026666418971,0.14584514676385646,0.807372906003471,0.25747460120006743,0.4368618802581067,0.3059299191374663,-0.42583400497751545,1.3707774263410046,27612.0,0.09975037119189628
schwartz_geosmooth,1701,deberta-v3-base,pareto_98,none,0.0,0.0,none,,0.17192655332095633,0.17214673538571781,0.1190421991521081,0.13709469652951334,0.8147945999055319,0.26554004339528564,0.4251497005988024,0.31679498146564017,-0.3980310420398273,1.3971296247664577,27672.0,0.09772014577506569,0.17361026914253827,0.17342098693517516,0.12400026666418971,0.14584514676385646,0.807372906003471,0.25747460120006743,0.4368618802581067,0.3059299191374663,-0.42583400497751545,1.3707774263410046,27612.0,0.09975037119189628
schwartz_geosmooth,1701,deberta-v3-base,pareto_95,none,0.0,0.0,none,,0.17192655332095633,0.17214673538571781,0.1190421991521081,0.13709469652951334,0.8147945999055319,0.26554004339528564,0.4251497005988024,0.31679498146564017,-0.3980310420398273,1.3971296247664577,27672.0,0.09772014577506569,0.17361026914253827,0.17342098693517516,0.12400026666418971,0.14584514676385646,0.807372906003471,0.25747460120006743,0.4368618802581067,0.3059299191374663,-0.42583400497751545,1.3707774263410046,27612.0,0.09975037119189628
schwartz_geosmooth,1984,deberta-v3-base,standard,none,0.0,0.0,none,,0.16956930452605587,0.17708333333333334,0.11613858170473357,0.12412636789965859,0.67311001937707,0.22928684874188215,0.43938256544993903,0.28469550530167964,-0.38605775041996837,1.187092373420632,24221.0,0.08553337853490409,0.166551199979266,0.17794253938832252,0.12087177905157337,0.1298613105543712,0.6559526120585564,0.2170689928219006,0.45370766234383164,0.28288442354282456,-0.4069265566711306,1.1559060284232816,23931.0,0.0864524892435633
schwartz_geosmooth,1984,deberta-v3-base,f1,none,0.0,0.0,none,,0.16956930452605587,0.17708333333333334,0.11613858170473357,0.12412636789965859,0.67311001937707,0.22928684874188215,0.43938256544993903,0.28469550530167964,-0.38605775041996837,1.187092373420632,24221.0,0.08553337853490409,0.166551199979266,0.17794253938832252,0.12087177905157337,0.1298613105543712,0.6559526120585564,0.2170689928219006,0.45370766234383164,0.28288442354282456,-0.4069265566711306,1.1559060284232816,23931.0,0.0864524892435633
schwartz_geosmooth,1984,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.16956930452605587,0.17708333333333334,0.11613858170473357,0.12412636789965859,0.67311001937707,0.22928684874188215,0.43938256544993903,0.28469550530167964,-0.38605775041996837,1.187092373420632,24221.0,0.08553337853490409,0.166551199979266,0.17794253938832252,0.12087177905157337,0.1298613105543712,0.6559526120585564,0.2170689928219006,0.45370766234383164,0.28288442354282456,-0.4069265566711306,1.1559060284232816,23931.0,0.0864524892435633
schwartz_geosmooth,1984,deberta-v3-base,pareto_98,opposite_suppression,0.5,-0.05,none,,0.16701757273664153,0.17300374346440614,0.11729408738838445,0.12680002143341976,0.5385122005321201,0.17984325975924237,0.4343564735131,0.29546758462421113,-0.3646658250552522,1.0138230449155736,23712.0,0.08373590982286634,0.16619217226982438,0.17579530169852045,0.12142089127204432,0.13140930922643865,0.5246140049735399,0.1696673777645095,0.44473938223938225,0.2947876447876448,-0.3790893406978795,0.9890690275256941,23530.0,0.08500384739045774
schwartz_geosmooth,1984,deberta-v3-base,pareto_95,opposite_suppression,0.5,-0.05,none,,0.16701757273664153,0.17300374346440614,0.11729408738838445,0.12680002143341976,0.5385122005321201,0.17984325975924237,0.4343564735131,0.29546758462421113,-0.3646658250552522,1.0138230449155736,23712.0,0.08373590982286634,0.16619217226982438,0.17579530169852045,0.12142089127204432,0.13140930922643865,0.5246140049735399,0.1696673777645095,0.44473938223938225,0.2947876447876448,-0.3790893406978795,0.9890690275256941,23530.0,0.08500384739045774
